coin,network,address,tag,url,full_response
USDC,WLD,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://worldchain-mainnet.explorer.alchemy.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'USDC', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://worldchain-mainnet.explorer.alchemy.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
USDC,ZKSYNCERA,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://explorer.zksync.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'USDC', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://explorer.zksync.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
TCT,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'TCT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
INJ,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'INJ', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
INJ,INJ,inj1u2rajhqtptzvu23leheta9yg99k3hazf4waf43,106307994,https://explorer.injective.network/account/inj1u2rajhqtptzvu23leheta9yg99k3hazf4waf43,"{'coin': 'INJ', 'address': 'inj1u2rajhqtptzvu23leheta9yg99k3hazf4waf43', 'tag': '106307994', 'url': 'https://explorer.injective.network/account/inj1u2rajhqtptzvu23leheta9yg99k3hazf4waf43', 'isDefault': 0}"
EFI,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'EFI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
KERNEL,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'KERNEL', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
KERNEL,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'KERNEL', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
KERNEL,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'KERNEL', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
1000SATS,ORDIBTC,12RXjksYY7PnmT95tuau2mq2msLqZsbs9D,,https://unisat.io/brc20?q=12RXjksYY7PnmT95tuau2mq2msLqZsbs9D,"{'coin': '1000SATS', 'address': '12RXjksYY7PnmT95tuau2mq2msLqZsbs9D', 'tag': '', 'url': 'https://unisat.io/brc20?q=12RXjksYY7PnmT95tuau2mq2msLqZsbs9D', 'isDefault': 0}"
XLM,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'XLM', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
XLM,XLM,GABFQIK63R2NETJM7T673EAMZN4RJLLGP3OFUEJU5SZVTGWUKULZJNL6,391772245,https://steexp.com/account/GABFQIK63R2NETJM7T673EAMZN4RJLLGP3OFUEJU5SZVTGWUKULZJNL6,"{'coin': 'XLM', 'address': 'GABFQIK63R2NETJM7T673EAMZN4RJLLGP3OFUEJU5SZVTGWUKULZJNL6', 'tag': '391772245', 'url': 'https://steexp.com/account/GABFQIK63R2NETJM7T673EAMZN4RJLLGP3OFUEJU5SZVTGWUKULZJNL6', 'isDefault': 0}"
SUPER,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SUPER', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
EIGEN,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'EIGEN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
KSM,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'KSM', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
KSM,KUSAMA,GgLrF3VvVJfcRFagZVgtDg2YCGT2ECXcjHjCGUmVafZXdSo,,https://assethub-kusama.subscan.io/account/GgLrF3VvVJfcRFagZVgtDg2YCGT2ECXcjHjCGUmVafZXdSo,"{'coin': 'KSM', 'address': 'GgLrF3VvVJfcRFagZVgtDg2YCGT2ECXcjHjCGUmVafZXdSo', 'tag': '', 'url': 'https://assethub-kusama.subscan.io/account/GgLrF3VvVJfcRFagZVgtDg2YCGT2ECXcjHjCGUmVafZXdSo', 'isDefault': 0}"
ANIME,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ANIME', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ANIME,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ANIME', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GALA,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GALA', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
VIC,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'VIC', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
VIC,VIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://www.vicscan.xyz/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'VIC', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://www.vicscan.xyz/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
RAD,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'RAD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
MOVE,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'MOVE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
MOVE,MOVE,0x887a181e54acff58e0bae9ea9a9fb9aaae23af21dd9b371c9122025f3f5c8500,,https://explorer.movementnetwork.xyz/account/0x887a181e54acff58e0bae9ea9a9fb9aaae23af21dd9b371c9122025f3f5c8500,"{'coin': 'MOVE', 'address': '0x887a181e54acff58e0bae9ea9a9fb9aaae23af21dd9b371c9122025f3f5c8500', 'tag': '', 'url': 'https://explorer.movementnetwork.xyz/account/0x887a181e54acff58e0bae9ea9a9fb9aaae23af21dd9b371c9122025f3f5c8500', 'isDefault': 0}"
MOVR,MOVR,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://moonriver.moonscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'MOVR', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://moonriver.moonscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
MATICUSDCE,MATIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'MATICUSDCE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GLM,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GLM', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
RAY,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'RAY', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
FDUSD,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'FDUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
FDUSD,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'FDUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
FDUSD,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'FDUSD', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
FDUSD,SUI,0x437e69514f25822d1a9e597419d05fb5e0d23f049455c23c8bd46344d26a940c,,https://suiscan.xyz/mainnet/account/0x437e69514f25822d1a9e597419d05fb5e0d23f049455c23c8bd46344d26a940c,"{'coin': 'FDUSD', 'address': '0x437e69514f25822d1a9e597419d05fb5e0d23f049455c23c8bd46344d26a940c', 'tag': '', 'url': 'https://suiscan.xyz/mainnet/account/0x437e69514f25822d1a9e597419d05fb5e0d23f049455c23c8bd46344d26a940c', 'isDefault': 0}"
FDUSD,OPBNB,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://opbnbscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'FDUSD', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://opbnbscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZRO,AVAXC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZRO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZRO,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZRO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZRO,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZRO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZRO,BASE,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZRO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZRO,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZRO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZRO,OPTIMISM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZRO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZRO,MATIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZRO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
XNO,NANO,nano_1mrujgwf3tktosagxyp5oig5drbm9t8o583soqy3zbquq4cbmc68oymxemhh,,https://blocklattice.io/account/nano_1mrujgwf3tktosagxyp5oig5drbm9t8o583soqy3zbquq4cbmc68oymxemhh,"{'coin': 'XNO', 'address': 'nano_1mrujgwf3tktosagxyp5oig5drbm9t8o583soqy3zbquq4cbmc68oymxemhh', 'tag': '', 'url': 'https://blocklattice.io/account/nano_1mrujgwf3tktosagxyp5oig5drbm9t8o583soqy3zbquq4cbmc68oymxemhh', 'isDefault': 0}"
VELODROME,OPTIMISM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'VELODROME', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZRX,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZRX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SANTOS,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SANTOS', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GMT,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GMT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GMT,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GMT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GMT,MATIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GMT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GMT,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'GMT', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
GMX,AVAXC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GMX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GMX,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GMX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GNO,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GNO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GNS,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GNS', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
GNS,MATIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GNS', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
THE,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'THE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
VANRY,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'VANRY', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
VANRY,MATIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'VANRY', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
CFX,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'CFX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
CFX,CFX,cfx:aamdre6jyrv3xse504t4zjkn1ajc8ubjyughpjeud8,,https://www.confluxscan.io/address/cfx:aamdre6jyrv3xse504t4zjkn1ajc8ubjyughpjeud8,"{'coin': 'CFX', 'address': 'cfx:aamdre6jyrv3xse504t4zjkn1ajc8ubjyughpjeud8', 'tag': '', 'url': 'https://www.confluxscan.io/address/cfx:aamdre6jyrv3xse504t4zjkn1ajc8ubjyughpjeud8', 'isDefault': 0}"
CFX,CFXEVM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://evm.confluxscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'CFX', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://evm.confluxscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
XPL,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'XPL', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
XPL,PLASMA,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://plasmascan.to/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'XPL', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://plasmascan.to/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ACA,ACA,24CDWqyVqo1DfB8NMjGhcEJWVFTTRZWaCQQmJ8osWoaG7uAD,,https://acala.subscan.io/account/24CDWqyVqo1DfB8NMjGhcEJWVFTTRZWaCQQmJ8osWoaG7uAD,"{'coin': 'ACA', 'address': '24CDWqyVqo1DfB8NMjGhcEJWVFTTRZWaCQQmJ8osWoaG7uAD', 'tag': '', 'url': 'https://acala.subscan.io/account/24CDWqyVqo1DfB8NMjGhcEJWVFTTRZWaCQQmJ8osWoaG7uAD', 'isDefault': 0}"
ACE,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ACE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ACE,ENDURANCE,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://explorer-endurance.fusionist.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ACE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://explorer-endurance.fusionist.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ACH,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ACH', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
MINA,MINA,B62qq9q733WePbFMs6uF8LiNZK9nVYH4omk3RSrhvFHVMfemHYakAh8,,https://minaexplorer.com/wallet/B62qq9q733WePbFMs6uF8LiNZK9nVYH4omk3RSrhvFHVMfemHYakAh8,"{'coin': 'MINA', 'address': 'B62qq9q733WePbFMs6uF8LiNZK9nVYH4omk3RSrhvFHVMfemHYakAh8', 'tag': '', 'url': 'https://minaexplorer.com/wallet/B62qq9q733WePbFMs6uF8LiNZK9nVYH4omk3RSrhvFHVMfemHYakAh8', 'isDefault': 0}"
ACM,CHZ2,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://chiliscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ACM', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://chiliscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
KITE,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'KITE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
KITE,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'KITE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
VTHO,VET,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://vechainstats.com/account/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'VTHO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://vechainstats.com/account/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
TIA,TIA,celestia1fd3mclxp4e2fh0wpau3eg55x2fsm7yjxzg29j2,106196180,https://www.mintscan.io/celestia/address/celestia1fd3mclxp4e2fh0wpau3eg55x2fsm7yjxzg29j2,"{'coin': 'TIA', 'address': 'celestia1fd3mclxp4e2fh0wpau3eg55x2fsm7yjxzg29j2', 'tag': '106196180', 'url': 'https://www.mintscan.io/celestia/address/celestia1fd3mclxp4e2fh0wpau3eg55x2fsm7yjxzg29j2', 'isDefault': 0}"
